Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-01-03,76.20123559535034,76.56767665480369,75.01468705063772,76.10527038574219,20550700,0.0,0
2017-01-04,76.28949667685708,76.48250245620893,75.79821410630547,76.24563598632812,15266600,0.48,0
2017-01-05,76.15789589486891,76.42108679253589,74.79809410551637,75.54379272460938,14300800,0.0,0
2017-01-06,75.78943297847272,75.99121355641344,75.3946533304779,75.55256652832031,12893300,0.0,0
2017-01-09,75.21042966436525,76.12280968110741,75.02619200469094,75.60520935058594,12806600,0.0,0
2017-01-10,75.50871273206899,76.23686853607056,75.20166109581041,75.82453918457031,13989000,0.0,0
2017-01-11,75.82454043288064,76.39478302001953,75.36835037910379,76.39478302001953,14713100,0.0,0
2017-01-12,76.1140412431593,76.56145643416107,75.46483876229246,75.65784454345703,21337400,0.0,0
2017-01-13,76.42107985634834,77.35100934211626,75.5350110540623,76.06138610839844,28296000,0.0,0
2017-01-17,74.50859135648685,74.7630074595175,73.06105469114436,73.29792785644531,30024600,0.0,0
2017-01-18,73.36810993613383,73.89449179923125,72.84173476625985,73.64007568359375,21270100,0.0,0
2017-01-19,73.74534438928542,74.28049435829051,72.92069243652243,73.07860565185547,16555600,0.0,0
2017-01-20,73.19265713262492,73.54357615970258,73.0698364771313,73.40320587158203,18436800,0.0,0
2017-01-23,73.07860633128719,73.6927095670567,72.99964637627495,73.43829345703125,12179200,0.0,0
2017-01-24,73.62254080466597,74.57002031623443,73.30671430080983,74.32437896728516,15175300,0.0,0
2017-01-25,75.30692951697442,75.59643820397255,74.71914402026191,75.47361755371094,17551000,0.0,0
2017-01-26,75.40343992099278,76.28073419206063,75.40343992099278,76.10527801513672,15962800,0.0,0
2017-01-27,76.02632471506338,76.30705861397118,75.68417379170866,76.26319122314453,12535400,0.0,0
2017-01-30,75.6139878358519,75.8859468909707,74.8507394864632,75.47361755371094,13661900,0.0,0
2017-01-31,75.09639899876842,75.57891359411425,73.77168258600308,74.24542236328125,15655100,0.0,0
2017-02-01,75.04376071982854,75.53504342196807,74.28928703112867,74.52615356445312,15430900,0.0,0
2017-02-02,73.99100355711114,74.49106777083108,73.833096996852,74.2103271484375,11081400,0.0,0
2017-02-03,75.6139939892837,76.59655927133731,75.33326009537923,76.48251342773438,17885200,0.0,0
2017-02-06,76.14036762610797,76.7193783420036,75.9824543957321,76.12281799316406,11828400,0.0,0
2017-02-07,76.44741857378214,76.67551694740744,75.8684078631626,76.0789566040039,9392800,0.0,0
2017-02-08,75.60521435186122,75.71926018819232,74.89460819236824,75.4122085571289,13970900,0.0,0
2017-02-09,75.41221044565583,76.61410593817257,75.41221044565583,76.50005340576172,13749100,0.0,0
2017-02-10,76.74571207882475,76.74571207882475,76.22810493592286,76.3246078491211,10992500,0.0,0
2017-02-13,76.71061792613577,77.85109653279477,76.70184310878217,77.33349609375,18739100,0.0,0
2017-02-14,77.46508675567307,78.69329337968651,77.29839870246091,78.57047271728516,17932100,0.0,0
2017-02-15,79.02667528454903,79.71973861222264,78.38624747513114,79.47409057617188,17381800,0.0,0
2017-02-16,79.30740952887128,79.86887736998128,78.7547098120234,79.42145538330078,17672700,0.0,0
2017-02-17,78.79857030019375,79.3688129088135,78.68452445575942,79.15826416015625,15776600,0.0,0
2017-02-21,79.40390505666086,79.96537284555204,79.36003766653148,79.8425521850586,14068300,0.0,0
2017-02-22,79.41267386825713,80.09696901679551,79.32494578046217,79.88641357421875,11839000,0.0,0
2017-02-23,79.99171286132055,80.13207650098978,79.41269527796706,79.94784545898438,11067000,0.0,0
2017-02-24,79.11438385269797,79.43021027073053,78.71960417676874,79.24597930908203,15062300,0.0,0
2017-02-27,79.23721444560434,79.59690829201503,78.97402349978071,79.3337173461914,12361000,0.0,0
2017-02-28,78.82488406258253,79.67586052402909,78.59678569204895,79.50040435791016,15183500,0.0,0
2017-03-01,81.40412471759768,82.44810689454225,81.24621150338105,82.11473083496094,24451400,0.0,0
2017-03-02,82.35162261425785,82.3954833155941,80.73739753820584,80.83390045166016,16862500,0.0,0
2017-03-03,80.83389303383416,81.6848695417178,80.83389303383416,81.41291046142578,12817500,0.0,0
2017-03-06,80.93039310306705,80.99180343173066,79.92150339511575,80.64088439941406,15059200,0.0,0
2017-03-07,80.39524010470012,80.79001981815786,80.01800333025722,80.19346618652344,11156800,0.0,0
2017-03-08,81.30762895134177,81.45676736305411,79.92150247099194,80.01800537109375,17378400,0.0,0
2017-03-09,80.36016480668941,80.8339045806022,79.96538500837461,80.33384704589844,13726200,0.0,0
2017-03-10,80.66719219623904,80.71105957982162,79.42143614388053,80.07940673828125,13729900,0.0,0
2017-03-13,80.1057374067079,80.51806678326184,79.77236799468884,80.14960479736328,10004300,0.0,0
2017-03-14,79.85131760384772,80.40401725057164,79.6319940470776,80.28119659423828,10237700,0.0,0
2017-03-15,80.5356077120408,81.19357834140969,79.94781552962151,80.47419738769531,16601400,0.0,0
2017-03-16,80.73739265163424,81.42168112873084,80.33383808035225,80.39524841308594,14492000,0.0,0
2017-03-17,80.5619292349874,80.74616021664222,79.52672179529108,79.55303955078125,21734700,0.0,0
2017-03-20,79.19334444912346,79.98291056737078,78.77224698154059,78.98279571533203,14623600,0.0,0
2017-03-21,79.27232106746051,79.5179624240452,76.37724692319833,76.66675567626953,33089200,0.0,0
