Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2007-01-03,41.09228074523757,41.49181830585492,40.419729534795174,40.72603988647461,6134800,0.0,0
2007-01-04,40.7859763942781,40.80595238618438,40.18001341802754,40.619503021240234,4058900,0.0,0
2007-01-05,40.46634233391638,40.56622482008155,39.920309947631864,40.100101470947266,6267100,0.0,0
2007-01-08,40.01354547638342,40.33317409118031,39.86039025722132,40.146724700927734,3942900,0.0,0
2007-01-09,40.259919850581724,40.419735406079475,39.953609454408294,40.36646270751953,3928300,0.0,0
2007-01-10,40.0801239707047,40.21330316252631,39.85372010666251,40.166690826416016,6825100,0.0,0
2007-01-11,40.04683032528071,40.33982505911069,39.887017325175115,39.95360565185547,7440900,0.0,0
2007-01-12,39.727191492675,39.887006991558664,39.42088120501091,39.78046417236328,6560800,0.0,0
2007-01-16,39.86703602568655,39.906990543028456,39.35429781728296,39.44752502441406,6842100,0.0,0
2007-01-17,39.52741318781056,40.40639184024679,39.45416454341079,39.893653869628906,7255600,0.0,0
2007-01-18,39.88697786984627,40.35544960902534,39.88697786984627,40.08775329589844,7027500,0.3,0
2007-01-19,40.2215995530809,40.288525545050355,39.67281918375909,39.73305130004883,5561400,0.0,0
2007-01-22,39.7330446118015,39.84012362796252,38.80279518022172,38.92995071411133,9881000,0.0,0
2007-01-23,39.1039632845527,39.86021041870117,38.929958253986904,39.86021041870117,8587300,0.0,0
2007-01-24,40.01413554531843,40.23498493742444,39.51889341431783,39.97397994995117,8014800,0.0,0
2007-01-25,40.05428697226709,40.234983314683646,39.7397437566224,39.90705490112305,7481400,0.0,0
2007-01-26,40.99792563713042,41.10500467770963,40.48930083262059,40.8841552734375,12450500,0.0,0
2007-01-29,41.018010122869484,41.68725485300748,40.870775465289995,41.29240036010742,9608800,0.0,0
2007-01-30,41.593566759042,42.269502906778364,41.466408608808955,42.082115173339844,8941400,0.0,0
2007-01-31,42.25609668286505,43.05918802835496,42.14901766660205,42.87849426269531,9617800,0.0,0
2007-02-01,43.36704866831675,43.668206671957975,43.13280899222836,43.49420166015625,10272800,0.0,0
2007-02-02,43.50089793004295,43.74852026408758,43.19973990982274,43.668209075927734,5971000,0.0,0
2007-02-05,43.66820752580821,43.70167179616965,43.03911600571481,43.15958023071289,5253400,0.0,0
2007-02-06,43.16627272208325,43.467430721958095,43.04580850094719,43.11273193359375,4873100,0.0,0
2007-02-07,43.43397113892566,44.10321567078606,43.26666000596057,43.9292106628418,6546300,0.0,0
2007-02-08,43.88906051859713,44.0697543075038,43.40720360693813,43.92251968383789,4528600,0.0,0
2007-02-09,44.16346327603144,44.16346327603144,43.29344809262331,43.3670654296875,5576200,0.0,0
2007-02-12,43.333583960721135,43.621359317129944,43.019038210003295,43.23319625854492,4974700,0.0,0
2007-02-13,43.30012024834123,43.62135987825123,43.039115282884026,43.3202018737793,4965100,0.0,0
2007-02-14,43.802046010587325,44.49137206419095,43.61465838666782,44.27721405029297,7495500,0.0,0
2007-02-15,45.50862549163164,45.64247234776433,44.83938099910765,45.25431442260742,9566900,0.0,0
2007-02-16,45.36809195168573,45.535403101335284,45.0401635280333,45.28778076171875,4249900,0.0,0
2007-02-20,45.200775593194535,45.508627460361794,44.84607681376118,45.4617805480957,6964300,0.0,0
2007-02-21,45.23424780481735,45.749569094333985,45.060247855308326,45.6491813659668,7225300,0.0,0
2007-02-22,45.675942558920134,45.796406787488586,45.06023877109511,45.36139678955078,4989400,0.0,0
2007-02-23,45.180700723879234,45.2810884269515,44.88623148978209,45.013389587402344,3777200,0.0,0
2007-02-26,45.180700723879234,45.35470062954511,44.88623148978209,45.013389587402344,3990400,0.0,0
2007-02-27,44.20360611917328,44.28391220019229,42.50372173691665,43.38712692260742,10791600,0.0,0
2007-02-28,43.28004399025474,43.54104895728847,42.169098135082095,43.11942672729492,9555400,0.0,0
2007-03-01,42.76472854614258,43.025733516928405,41.99509627841964,42.76472854614258,7993700,0.0,0
2007-03-02,42.430095411947164,42.93872257878374,42.12224105182408,42.18916702270508,6037300,0.0,0
2007-03-05,41.841165257082984,42.69779737578564,41.72070104626979,42.27617263793945,6710700,0.0,0
2007-03-06,42.53718613173694,42.91865278251445,42.28956380070238,42.57733917236328,5360600,0.0,0
2007-03-07,42.65096318052547,43.26666961410774,42.584039733663985,42.98558807373047,5284300,0.0,0
2007-03-08,43.20642865681405,43.494204031822754,42.83165332412585,43.03242874145508,4206200,0.0,0
2007-03-09,43.13950683287818,43.36705265475575,42.838348801553536,43.0993537902832,3267700,0.0,0
2007-03-12,43.03242952738156,43.42728138782789,42.58403432091326,43.2131233215332,4949100,0.0,0
2007-03-13,42.90527226828877,43.2666649696653,42.28287457801771,42.38995361328125,6297900,0.0,0
2007-03-14,42.3029495695234,42.684418778415,41.881327319463516,42.59072494506836,6611900,0.0,0
2007-03-15,42.49033587712088,42.77141735128179,42.27617528109058,42.47025680541992,4546400,0.0,0
2007-03-16,42.64426718742699,42.90527217575863,42.095486813764175,42.26948928833008,5239200,0.0,0
2007-03-19,43.26666276863502,43.333586204908165,42.75803546228356,42.9454231262207,5076000,0.0,0
2007-03-20,42.94541950815602,43.621357901209336,42.83834304032616,43.40719985961914,4730600,0.0,0
2007-03-21,43.56782979361706,44.47130913494963,43.49421246671503,44.310691833496094,5864200,0.0,0
2007-03-22,44.585065437633475,44.75237654390598,44.12997902433505,44.531524658203125,4674200,0.0,0
2007-03-23,44.60515557404018,45.1271655680623,44.57169130019515,44.75907897949219,3955400,0.0,0
2007-03-26,45.14054320653728,45.321242095765186,44.34414565787038,44.732303619384766,7645500,0.0,0
2007-03-27,44.37760974494284,44.866160571051246,44.26383938335982,44.75907897949219,4266500,0.0,0
2007-03-28,44.53823025422498,44.665383256425514,44.00283253086858,44.33076095581055,4428700,0.0,0
2007-03-29,44.61854064103586,44.779163037089866,43.92252557592992,44.297306060791016,3752400,0.0,0
2007-03-30,44.63860321254289,45.301158900841955,44.60514405327111,44.85945510864258,6216000,0.0,0
2007-04-02,44.86615489495653,44.9397722033571,44.18352259995681,44.67207336425781,4917200,0.0,0
2007-04-03,44.97992729438668,45.30785570663167,44.732304963384024,45.000003814697266,5065400,0.0,0
2007-04-04,45.000003086018125,45.348013118869325,44.79253890492699,45.16062545776367,3255600,0.0,0
2007-04-05,45.1606151951011,45.50862004293805,45.107074416686295,45.2609977722168,3632700,0.0,0
2007-04-09,45.34799628327406,45.635771543400445,44.89290994414231,45.06690979003906,3780700,0.0,0
2007-04-10,44.973230781233184,45.207470453600614,44.4378382159391,44.8059196472168,3700000,0.0,0
2007-04-11,44.839390835090434,44.95316119835295,44.20361047009977,44.404380798339844,3778800,0.0,0
2007-04-12,44.23707222672617,44.67208228892829,44.076454933550444,44.59846496582031,4017800,0.0,0
2007-04-13,44.805917560670885,44.85945834648616,44.39098923542843,44.6988410949707,3449700,0.0,0
2007-04-16,44.859464712044606,45.060240134376734,44.4846893700178,44.772464752197266,5126400,0.0,0
2007-04-17,44.83938969583006,45.34801703845844,44.7055428137374,45.28109359741211,7919000,0.0,0
2007-04-18,45.78302100797063,46.753423539605556,45.78302100797063,46.42549514770508,9469600,0.0,0
2007-04-19,46.176815108244256,46.33141224011021,45.76008437802384,46.123046875,6962400,0.3,0
2007-04-20,48.415061692841164,48.952784832667845,47.52782210180268,48.27391052246094,19014800,0.0,0
2007-04-23,48.52933846642747,49.06706174224369,48.22014937767136,48.29408645629883,10759000,0.0,0
2007-04-24,48.327687382574645,49.02672546402874,48.280636989020444,48.9393424987793,6840800,0.0,0
2007-04-25,49.067052091894865,49.39640484129893,48.40162364323125,49.221649169921875,5801600,0.0,0
